8.661 165 0.0344359 0.00344359
8.721 165 0.0349745 0.00349745
8.751 165 0.0329281 0.00329281
8.781 165 0.0327035 0.00327035
8.811 165 0.0261434 0.00261434
8.841 165 0.0128061 0.00128061
8.871 165 0.00685804 0.000685804
8.901 165 0.00380379 0.000380379
8.916 165 0.00897461 0.000897461
8.931 165 0.0385538 0.00385538
8.961 165 0.117186 0.0117186
8.974 165 0.136321 0.0136321
8.992 165 0.142242 0.0142242
9.016 165 0.138648 0.0138648
9.028 165 0.139789 0.0139789
9.04 165 0.13114 0.013114
9.044 165 0.138919 0.0138919
9.046 165 0.13059 0.013059
9.052 165 0.132106 0.0132106

